price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
7958.0,2008.0,ford,excellent,4 cylinders,gas,91000.0,automatic,sedan,red,307,2.336069042682362,0.20380298805231895,a
11310.0,2014.0,ford,good,6 cylinders,gas,171000.0,automatic,pickup,black,88,2.299544173709773,0.15405792679853167,c
9760.0,2007.0,ford,like new,4 cylinders,gas,5812.0,automatic,sedan,red,112,2.168523059152098,0.15761832241129478,a
0.0,2014.0,ford,good,4 cylinders,gas,114917.0,automatic,sedan,red,1002,2.2673029100273423,0.18189524700897272,c
14940.0,1996.0,ford,excellent,8 cylinders,gas,30000.0,automatic,sedan,black,541,1.8965234465536431,0.24501366528633944,c
8721.0,1975.0,ford,good,8 cylinders,gas,75217.0,automatic,truck,red,674,1.5106538189042693,-0.11980164869122048,b
6280.0,2011.0,ford,good,4 cylinders,gas,98000.0,automatic,sedan,red,429,2.265441457749584,0.11839237595134153,b
9943.0,2009.0,ford,excellent,8 cylinders,gas,181941.0,automatic,SUV,white,237,2.0915091788678994,0.08849319765093297,a
9777.0,2011.0,ford,good,8 cylinders,gas,189000.0,automatic,truck,white,445,2.4325704686447653,0.031899909897913664,a
5337.0,2007.0,ford,like new,6 cylinders,gas,204812.0,automatic,SUV,black,1712,2.1845327232775658,0.1235021888577805,c
10665.0,2013.0,subaru,excellent,4 cylinders,gas,110553.0,automatic,SUV,blue,1091,2.3055982238587136,0.12298764157506957,c
10529.0,2012.0,ford,excellent,6 cylinders,gas,80700.0,automatic,sedan,red,468,2.3803698350608458,0.05571954764805824,a
8321.0,2011.0,ford,excellent,4 cylinders,gas,106086.0,automatic,SUV,black,684,2.169813675249728,0.11900373515861315,a
992.0,1996.0,ford,fair,6 cylinders,gas,216984.0,automatic,pickup,red,1006,1.8733615340886989,0.1667282544863547,c
4013.0,1997.0,ford,fair,8 cylinders,gas,193000.0,manual,truck,red,80,1.7447132429712615,0.21187600913176408,a
17881.0,2017.0,subaru,excellent,4 cylinders,gas,42116.0,automatic,sedan,red,890,2.226752237780997,0.051939774407950084,c
29759.0,2019.0,subaru,like new,4 cylinders,gas,8919.0,manual,sedan,red,2604,2.3684499051725907,-0.0010049712773374103,b
800.0,2019.0,ford,excellent,8 cylinders,gas,9168.0,automatic,truck,white,3153,2.4089331115405384,0.0481323288461064,b
4535.0,2009.0,ford,good,6 cylinders,gas,196634.0,automatic,sedan,black,858,2.1714051284049147,0.15286143411087352,a
4817.0,2001.0,ford,excellent,8 cylinders,gas,187665.0,automatic,truck,red,237,1.9883436147565192,0.005386774962157281,b
28316.0,2016.0,ford,excellent,8 cylinders,gas,89110.0,automatic,pickup,white,4471,2.4576412953674494,-0.013773684910326751,b
18609.0,2011.0,ford,excellent,8 cylinders,gas,185231.0,automatic,pickup,black,2537,2.403174473345817,0.07930711967147007,b
3944.0,2012.0,ford,excellent,4 cylinders,gas,133420.0,automatic,sedan,silver,1238,2.1894705995344794,-0.012819157138863418,c
5425.0,1976.0,ford,good,8 cylinders,gas,,manual,pickup,red,539,1.4309945569565437,0.06312613638232148,b
6983.0,2008.0,ford,good,6 cylinders,gas,112000.0,automatic,SUV,black,576,2.195240644012995,0.0910864790773748,c
22475.0,2017.0,ford,excellent,8 cylinders,gas,90956.0,automatic,truck,white,3741,2.542106069086608,-0.035206527721515314,a
37400.0,2015.0,ford,good,6 cylinders,gas,55450.0,automatic,truck,black,833,2.4715288566217444,0.0999949996342814,c
5522.0,2011.0,subaru,good,4 cylinders,gas,135000.0,automatic,SUV,silver,251,2.0685271681121047,0.003955702075562882,c
21075.0,2017.0,subaru,excellent,4 cylinders,gas,96000.0,automatic,SUV,black,673,2.4515792778356618,0.1929858638515924,b
30276.0,2014.0,ford,excellent,8 cylinders,gas,130.0,automatic,truck,white,336,2.2986406173247342,0.1152220947825258,a
29275.0,2014.0,ford,excellent,8 cylinders,gas,78993.0,automatic,truck,black,1613,2.3794298480663643,0.13904694149467728,b
10298.0,2010.0,ford,excellent,8 cylinders,gas,138000.0,automatic,truck,white,251,2.1559882904233736,-0.01578262725415136,b
21075.0,2017.0,subaru,excellent,4 cylinders,gas,50941.0,automatic,SUV,black,1104,2.4942865762531556,0.05443497191598157,c
800.0,2019.0,ford,excellent,6 cylinders,gas,14331.0,automatic,truck,blue,9649,2.436862580632919,0.1175477751939232,b
800.0,2017.0,ford,excellent,6 cylinders,gas,90273.0,automatic,truck,white,4648,2.2899065900880866,0.07153122487499379,b
1025.0,2001.0,ford,fair,6 cylinders,gas,100000.0,automatic,sedan,black,229,1.9236384799746007,0.049395165795290484,a
62920.0,2017.0,ford,excellent,8 cylinders,gas,66533.0,automatic,truck,white,3714,2.363425034451369,0.05975451854854075,a
8134.0,2010.0,ford,good,6 cylinders,gas,172000.0,automatic,SUV,white,669,2.2401957136994994,0.09835480274026966,a
16030.0,2013.0,ford,excellent,6 cylinders,gas,99800.0,automatic,SUV,red,120,2.455590663542603,0.2331105588333805,c
4544.0,2010.0,ford,good,4 cylinders,gas,145142.0,automatic,sedan,black,260,2.207949738042734,0.16264040880611588,c
36343.0,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.455815351040492,0.08649246519836641,a
19818.0,2014.0,ford,excellent,6 cylinders,gas,94500.0,automatic,truck,white,1534,2.465891805850751,0.10105623032358628,c
42495.0,2019.0,ford,good,8 cylinders,gas,15221.0,automatic,truck,white,1533,2.5550804890502867,0.04499003131471506,b
801.0,2001.0,ford,excellent,8 cylinders,gas,121769.0,automatic,pickup,white,1492,1.9934947245818653,0.2283430488031121,b
4913.0,2001.0,ford,excellent,8 cylinders,gas,54740.0,automatic,sedan,white,21067,1.966082917243113,0.02953154147553909,b
7328.0,2010.0,ford,excellent,4 cylinders,gas,,automatic,sedan,red,533,2.232454600132665,0.08891750494363486,b
39683.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.437145841797874,0.1675038084150301,c
54351.0,2017.0,ford,excellent,8 cylinders,gas,67021.0,automatic,truck,black,3495,2.552087652904377,0.11147901081897646,c
20848.0,2014.0,ford,excellent,6 cylinders,gas,42373.0,automatic,SUV,black,3836,2.2832678019385355,0.0836845742250734,b
0.0,2017.0,ford,excellent,6 cylinders,gas,95023.0,automatic,SUV,white,4456,2.47457928348303,0.2225402852435478,c
11720.0,2012.0,subaru,excellent,6 cylinders,gas,130000.0,manual,sedan,blue,60,2.269895753872125,0.31996015792605303,a
5372.0,2010.0,ford,good,4 cylinders,gas,155009.0,automatic,SUV,blue,255,2.1219509406862525,0.08260177107706079,a
3624.0,2008.0,ford,excellent,6 cylinders,gas,,automatic,sedan,white,74,2.106209955927109,0.08620164352515935,b
22807.0,2013.0,ford,good,6 cylinders,gas,120000.0,automatic,truck,red,323,2.3774297366928216,0.3032698945258259,c
17893.0,2010.0,ford,excellent,8 cylinders,gas,100288.0,automatic,truck,black,195,2.172816075227075,0.08740624748025252,a
8941.0,2009.0,ford,excellent,6 cylinders,gas,182730.0,automatic,SUV,blue,1006,2.083385147697546,-0.039375929895161726,b
15567.0,2014.0,ford,like new,4 cylinders,gas,74400.0,automatic,SUV,white,449,2.5381228690580366,0.1381499135515031,b
2534.0,1996.0,ford,good,6 cylinders,gas,219000.0,automatic,pickup,black,150,2.0102523054154857,0.04321536324564984,a
6604.0,2007.0,ford,good,6 cylinders,gas,185659.0,automatic,pickup,black,416,2.236481140390457,-0.016283562703437074,b
15179.0,2017.0,ford,good,4 cylinders,gas,75971.0,automatic,sedan,black,772,2.547696657439336,0.17872010504736552,b
33355.0,2017.0,ford,good,6 cylinders,gas,34123.0,automatic,pickup,white,4946,2.478402632911396,0.06018925644926234,a
20431.0,2015.0,ford,good,8 cylinders,gas,145789.0,automatic,truck,white,792,2.321322939880412,0.09093881342343166,b
25833.0,2017.0,ford,excellent,6 cylinders,gas,36282.0,automatic,SUV,black,1024,2.310974476358804,-0.006217154545467368,c
1853.0,2003.0,ford,fair,4 cylinders,gas,126610.0,manual,pickup,silver,1048,2.0205548043981647,0.1703513055021934,b
800.0,2017.0,ford,excellent,4 cylinders,gas,27900.0,automatic,SUV,white,2429,2.6100283584594632,-0.025029504710459338,b
11205.0,2014.0,ford,good,6 cylinders,gas,114000.0,automatic,SUV,red,586,2.15020735564006,0.16361290619086413,a
35884.0,2017.0,ford,excellent,6 cylinders,gas,28300.0,automatic,SUV,black,1002,2.3640894681682063,0.2358650274439504,b
3793.0,2001.0,ford,excellent,6 cylinders,gas,135083.0,automatic,SUV,red,2275,1.973593462510402,-0.0006713505849149926,b
15858.0,2013.0,ford,excellent,4 cylinders,gas,57827.0,automatic,SUV,red,4535,2.3039006208591872,0.07596666729489124,b
6693.0,2010.0,ford,good,6 cylinders,gas,185000.0,automatic,SUV,blue,273,2.340373169481808,0.23868815207641966,a
14241.0,2011.0,ford,excellent,6 cylinders,gas,84468.0,automatic,pickup,blue,3692,2.117880517354401,0.05106194523332235,b
16787.0,2016.0,subaru,excellent,4 cylinders,gas,125194.0,automatic,SUV,black,515,2.4793583899680964,0.0861700716729531,a
9353.0,2011.0,ford,good,6 cylinders,gas,145869.0,automatic,SUV,white,1410,2.3424574627502346,0.07588358587158775,b
6022.0,2010.0,ford,good,4 cylinders,gas,150523.0,automatic,sedan,white,262,2.06900735296384,0.09589041562966737,c
19785.0,2013.0,ford,like new,8 cylinders,gas,122864.0,automatic,truck,blue,359,2.2631447176703428,-0.03550579073429955,a
26242.0,2008.0,ford,good,8 cylinders,gas,107667.0,automatic,truck,white,3324,2.2197607937391832,-0.02109429956460292,b
5456.0,2004.0,ford,excellent,8 cylinders,gas,160000.0,automatic,SUV,white,548,2.3174415242566253,0.23936907348161085,a
29679.0,2008.0,ford,good,8 cylinders,gas,107244.0,automatic,truck,white,2720,2.4187237187074553,0.15563869746747167,b
5595.0,2010.0,subaru,excellent,4 cylinders,gas,177559.0,automatic,sedan,silver,161,2.2879371971224693,-0.06748668735332711,c
11486.0,2013.0,ford,like new,4 cylinders,gas,,automatic,SUV,red,2135,2.196928411670849,0.1491512840632899,c
4377.0,1998.0,ford,good,6 cylinders,gas,163000.0,automatic,truck,black,337,1.8755700781303963,0.12239172394759285,c
7875.0,2013.0,ford,excellent,4 cylinders,gas,116842.0,automatic,sedan,white,6051,2.381671143660227,0.10543521635077202,b
17651.0,2015.0,ford,excellent,6 cylinders,gas,111900.0,automatic,SUV,silver,6548,2.5501074819907625,0.00920632767211585,a
16943.0,2018.0,ford,excellent,4 cylinders,gas,113558.0,automatic,SUV,silver,3213,2.4044384575565325,0.17494066777608636,a
6081.0,2011.0,ford,excellent,4 cylinders,gas,158483.0,automatic,sedan,silver,3196,2.137945184621759,0.07887000613451484,b
10484.0,2014.0,ford,like new,4 cylinders,gas,63774.0,automatic,sedan,white,1322,2.3037804007578684,0.31137210491882883,c
18277.0,2013.0,ford,excellent,6 cylinders,gas,184456.0,automatic,pickup,red,1203,2.2522595681611697,0.1426900231545986,c
36860.0,2016.0,ford,excellent,6 cylinders,gas,47030.0,automatic,truck,white,1625,2.3849703708174754,0.009865210796226778,c
9037.0,2011.0,ford,excellent,6 cylinders,gas,131000.0,automatic,truck,white,25,2.2572936488480018,0.10203727252735484,c
6606.0,2012.0,ford,good,4 cylinders,gas,121700.0,automatic,sedan,black,436,2.378480742063377,0.034857649575123204,a
7596.0,2012.0,ford,like new,4 cylinders,gas,,automatic,SUV,white,603,2.3838708707205427,0.29009700828544105,a
19571.0,2015.0,ford,good,8 cylinders,gas,97545.0,automatic,pickup,white,269,2.206755792150566,-0.006822573286153405,b
10940.0,2017.0,ford,good,4 cylinders,gas,62899.0,automatic,sedan,black,603,2.2904764758056158,0.12671738853646508,b
17259.0,2015.0,ford,excellent,6 cylinders,gas,64200.0,automatic,SUV,blue,644,2.388623247948924,-0.0423330982748936,a
9182.0,2012.0,ford,excellent,4 cylinders,gas,110000.0,automatic,sedan,black,104,2.3050024908847337,0.177185537853495,c
17878.0,2013.0,ford,excellent,6 cylinders,gas,115000.0,automatic,pickup,black,206,2.251250536559531,-0.02413405619717615,b
12384.0,2009.0,ford,good,8 cylinders,gas,206282.0,automatic,truck,white,2842,2.2574146171260447,0.1642433594888255,b
8008.0,2008.0,ford,excellent,8 cylinders,gas,135177.0,automatic,SUV,black,2111,2.27161010164968,0.2555894982161039,a
43431.0,2017.0,ford,excellent,8 cylinders,gas,70790.0,automatic,pickup,silver,5186,2.5694715032789075,0.113609246101045,c
11493.0,2016.0,ford,excellent,4 cylinders,gas,114114.0,automatic,SUV,blue,2357,2.54790591199772,0.15218419209686035,c
29209.0,2019.0,ford,like new,8 cylinders,gas,11000.0,automatic,pickup,white,3839,2.5044563784782228,0.13660156409607793,b
9841.0,2014.0,ford,excellent,4 cylinders,gas,106000.0,automatic,SUV,black,283,2.33125384875635,-0.14423801707626965,c
7642.0,2014.0,ford,excellent,4 cylinders,gas,130000.0,automatic,sedan,white,177,2.2469943590660058,0.2451920204531237,b
23229.0,2010.0,ford,like new,8 cylinders,gas,142957.0,automatic,truck,black,1365,2.14159326756233,0.12171051233377285,b
15061.0,2015.0,subaru,excellent,4 cylinders,gas,109161.0,automatic,SUV,blue,452,2.1545698908981112,0.01903118828749481,b
1927.0,2011.0,subaru,excellent,4 cylinders,gas,157000.0,automatic,sedan,white,1079,2.491879874623529,0.12682809398153005,b
6293.0,2012.0,ford,good,4 cylinders,gas,153572.0,automatic,sedan,white,1233,2.148353434817511,0.15875781147554588,a
10790.0,2010.0,subaru,like new,4 cylinders,gas,103608.0,manual,sedan,black,276,2.2367939403512147,0.11012502495320127,b
23320.0,1931.0,ford,like new,4 cylinders,gas,,manual,sedan,black,374,0.4230257065676896,0.03729504745413487,a
11471.0,2010.0,ford,like new,4 cylinders,gas,145000.0,automatic,sedan,blue,110,2.3728978864052794,0.1232592430181004,b
0.0,2012.0,ford,excellent,6 cylinders,gas,86860.0,automatic,SUV,red,5138,2.2905772963905133,0.2166321933445166,c
11191.0,2013.0,ford,excellent,4 cylinders,gas,76162.0,automatic,sedan,white,2046,2.3363857871184512,0.12177065077087786,c
23260.0,2012.0,subaru,excellent,4 cylinders,gas,105034.0,manual,sedan,black,905,2.2703926877505034,0.1286627246239645,b
9921.0,2014.0,ford,like new,4 cylinders,gas,104000.0,automatic,sedan,blue,11455,2.280989424688425,0.047977534010418266,a
5170.0,2008.0,ford,excellent,6 cylinders,gas,170.0,automatic,SUV,silver,390,2.150193043133469,0.21292859867512184,a
8634.0,2009.0,ford,good,8 cylinders,gas,222980.0,automatic,truck,white,1726,2.227241730257804,0.1379113641575701,c
6414.0,2009.0,ford,good,4 cylinders,gas,137552.0,automatic,SUV,black,250,2.2497288694118707,0.05606568212299782,a
4425.0,2011.0,ford,fair,4 cylinders,gas,69000.0,automatic,sedan,red,212,2.2877882154716134,0.006428827293332981,a
12901.0,2015.0,ford,excellent,4 cylinders,gas,142000.0,automatic,sedan,silver,1175,2.146900731372175,0.1530136421891099,b
19164.0,2015.0,ford,excellent,6 cylinders,gas,97219.0,automatic,SUV,black,372,2.1736402594831783,0.12796986090815488,c
44374.0,2015.0,ford,good,8 cylinders,gas,65011.0,automatic,truck,white,2379,2.299821061369736,0.10975988445029412,c
27409.0,2019.0,subaru,excellent,4 cylinders,gas,8900.0,automatic,SUV,red,3333,2.539924362680438,0.07639801005266121,a
18095.0,2011.0,ford,excellent,6 cylinders,gas,85671.0,automatic,SUV,silver,973,2.38139848444814,0.1380634362807809,c
58916.0,2017.0,ford,excellent,6 cylinders,gas,25700.0,automatic,pickup,black,1144,2.425316163142589,-0.004802843200648416,c
11768.0,2007.0,ford,good,8 cylinders,gas,143000.0,automatic,pickup,red,110,2.149272430496269,-0.019303016307378632,c
17197.0,2016.0,ford,excellent,4 cylinders,gas,58094.0,automatic,sedan,black,418,2.5475844537093773,0.17286577947363896,b
1187.0,1996.0,ford,fair,6 cylinders,gas,126000.0,automatic,truck,white,931,1.8853582890597955,0.14479474255693875,a
7625.0,2006.0,subaru,good,4 cylinders,gas,119400.0,manual,sedan,white,1950,2.1450055229882365,-0.10930895633216237,a
6237.0,2010.0,ford,excellent,6 cylinders,gas,127326.0,automatic,SUV,white,1286,2.2192573842978747,-0.0021075226462958373,c
21129.0,2012.0,ford,excellent,8 cylinders,gas,138002.0,automatic,truck,blue,185,2.3892190055467397,0.3557422792593105,b
8287.0,2014.0,ford,like new,4 cylinders,gas,93956.0,automatic,sedan,black,764,2.3222607284215906,0.14595453825628896,a
27425.0,2016.0,ford,excellent,6 cylinders,gas,111362.0,automatic,pickup,white,559,2.3565159078733666,0.1457508547267896,a
48520.0,2018.0,ford,excellent,6 cylinders,gas,61221.0,automatic,truck,black,7093,2.488649571581892,-0.19832355062241167,a
19730.0,2016.0,ford,excellent,6 cylinders,gas,69877.0,automatic,SUV,black,774,2.3022792364366933,-0.003408869448566137,b
5556.0,2005.0,ford,good,8 cylinders,gas,133438.0,automatic,pickup,white,140,2.2291708241948838,0.010260717588044213,c
6483.0,2010.0,ford,excellent,6 cylinders,gas,190000.0,automatic,SUV,red,132,2.4275754933966502,0.2966368935810142,c
13612.0,2013.0,ford,excellent,6 cylinders,gas,120000.0,automatic,truck,white,130,2.2921727958000604,0.09506602644740428,b
6732.0,2003.0,ford,good,8 cylinders,gas,103214.0,automatic,sedan,white,2395,2.1799089329495334,0.1866356216072536,b
18415.0,2012.0,ford,excellent,6 cylinders,gas,102123.0,automatic,truck,white,3089,2.34901847062957,0.3159111133939503,c
8805.0,2013.0,subaru,excellent,4 cylinders,gas,124000.0,automatic,SUV,black,216,2.416513357689734,-0.02375609940810866,b
31563.0,2014.0,ford,like new,8 cylinders,gas,58711.0,automatic,pickup,red,1540,2.444925804302974,0.08523156651321158,c
4921.0,2003.0,ford,excellent,4 cylinders,gas,99927.0,automatic,sedan,blue,3220,2.067868888597744,0.030969078472676586,b
7748.0,2011.0,ford,excellent,4 cylinders,gas,99814.0,automatic,sedan,red,346,2.1206673619703644,-0.01857108525806384,c
7945.0,2011.0,ford,excellent,6 cylinders,gas,145480.0,automatic,sedan,red,238,2.3088027116350047,0.06352232111800163,a
23428.0,2014.0,ford,good,6 cylinders,gas,124707.0,automatic,truck,blue,1707,2.36000130164388,0.11590011209192752,c
16173.0,2014.0,ford,excellent,6 cylinders,gas,117055.0,automatic,SUV,white,598,2.45568180048132,0.1829704415176559,b
3338.0,1995.0,ford,fair,8 cylinders,gas,,automatic,SUV,white,855,1.833917750714256,0.11252122831848753,c
0.0,2010.0,ford,good,6 cylinders,gas,,automatic,sedan,red,1487,2.215444969042145,0.09528922155552852,c
7992.0,2010.0,subaru,excellent,4 cylinders,gas,133310.0,automatic,SUV,white,19940,2.144946497587644,0.005298218024955295,c
5124.0,1988.0,ford,fair,8 cylinders,gas,94800.0,manual,pickup,red,479,1.7406319122273088,0.08091249390372114,b
10463.0,2008.0,ford,excellent,8 cylinders,gas,182000.0,automatic,truck,red,368,2.163907288426984,0.011445917668709116,a
9858.0,1975.0,ford,good,8 cylinders,gas,,automatic,truck,red,674,1.5614337849102673,-0.0641122051357291,a
45022.0,2018.0,ford,excellent,6 cylinders,gas,20194.0,automatic,truck,blue,7046,2.5088172078606896,0.1918535917165948,c
3657.0,2001.0,ford,good,8 cylinders,gas,,automatic,pickup,white,94,2.1811159428494964,0.052218399818584484,a
11200.0,2015.0,ford,excellent,4 cylinders,gas,58437.0,automatic,sedan,black,806,2.4014896602922158,0.12055776480605128,c
33650.0,2018.0,ford,excellent,6 cylinders,gas,36462.0,automatic,SUV,black,5314,2.5706492577911537,0.09867373684544066,b
4546.0,2005.0,subaru,good,4 cylinders,gas,166844.0,automatic,SUV,silver,214,2.0749452250112155,0.03746489277690139,a
20970.0,2015.0,subaru,good,4 cylinders,gas,85424.0,manual,sedan,blue,384,2.432419790648781,0.1065056484086257,a
5633.0,1998.0,ford,good,6 cylinders,gas,,automatic,pickup,white,217,1.9990827736756391,0.12665976159457784,c
4471.0,2009.0,ford,excellent,6 cylinders,gas,144000.0,automatic,SUV,red,107,2.0711035288263737,-0.18428782898384655,b
9231.0,2011.0,subaru,good,4 cylinders,gas,253919.0,automatic,sedan,black,1194,2.380453350386317,0.2052906811558564,b
28998.0,2018.0,subaru,excellent,4 cylinders,gas,8000.0,automatic,SUV,red,3407,2.5685377286782383,0.12796216903713234,b
